,Unnamed: 0,Unnamed: 0.1,domination_number,total_domination_number,connected_domination_number,independence_number,zero_forcing_number,diameter,radius,order,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,min_degree,max_degree,clique_number,residue,annihilation_number,vertex_cover_number,girth,density,estrada_index,transitivity,global_efficiency,local_efficiency,wiener_index,algebraic_connectivity,k-slater-index,k_residual_index,randic_index,augmented_randic_index,harmonic_index,atom_bond_connectivity_index,sum_connectivity_index,first_zagreb_index,second_zagreb_index,slater,sub_total_domination_number,CW_disparity,closed_CW_disparity,inverse_disparity,closed_inverse_disparity,average_vertex_disparity,average_closed_vertex_disparity,irregularity,2-residue,number_of_degree_one_nodes,average_degree,number_of_min_degree_nodes,number_of_max_degree_nodes,is_bipartite,is_eulerian,is_planar,is_regular,is_cubic,is_not_K_n,is_triangle_free,is_claw_free,is_tree,is_at_free,has_bridges,is_chordal,is_2_edge_connected,is_distance_regular,is_strongly_regular,is_semieulerian,is_bull_free,is_complete_graph,is_sub_cubic,name,paired_domination_number,power_domination_number,2-power_domination_number,2-domination_number,2-forcing_number,total_forcing_number,networkx_graph
graph7c.g6-graph636,,,2,2,2,3,3,3,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6190476190476191,58.17182728126747,0.6153846153846154,0.8015873015873017,0.8380952380952381,30.0,1.5579656281195726,1,2,3.410813484779657,2.8833333333333333,3.3269841269841267,8.168233823393571,4.636200188669447,104.0,205.0,2,2,1.8666666666666665,1.7833333333333332,2.5833333333333335,2.4166666666666665,2.857142857142857,3.0,3.2142857142857144,3.0,0,3.7142857142857144,1,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph636,2,1,1,3,1,3,
graph7c.g6-graph637,,,2,2,2,3,3,2,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6190476190476191,59.33650248660868,0.6153846153846154,0.8095238095238095,0.630952380952381,29.0,1.636751986729381,1,2,3.420850185911726,2.8833333333333333,3.346031746031746,8.147064381094808,4.644881676250906,104.0,206.0,2,2,1.8666666666666665,1.65,2.5833333333333335,2.1666666666666665,2.857142857142857,3.2857142857142856,3.4642857142857144,3.0,0,3.7142857142857144,1,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph637,2,1,1,3,1,3,
graph7c.g6-graph638,,,2,2,2,3,3,2,2,7,2,3,3,2,6,3,5,3,2,4,4,3,0.6190476190476191,54.40196837333591,0.5526315789473685,0.8095238095238095,0.7888888888888889,29.0,1.8715809361554243,1,2,3.440423869839217,2.966666666666667,3.3825396825396825,8.167962355840356,4.676640303189328,102.0,197.0,2,2,2.0,1.9166666666666665,2.8333333333333335,2.6666666666666665,2.5714285714285716,2.7142857142857144,2.892857142857143,3.0,0,3.7142857142857144,4,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph638,2,1,1,3,2,3,
graph7c.g6-graph639,,,2,2,2,3,3,3,2,7,2,4,3,3,6,2,5,4,2,4,4,3,0.6190476190476191,59.995196965312275,0.6153846153846154,0.8015873015873017,0.6214285714285713,30.0,1.5579656281195733,1,2,3.42769956564051,2.8833333333333333,3.357936507936508,8.13402268876058,4.650754411289588,104.0,207.0,2,2,1.9999999999999998,1.75,2.8333333333333335,2.333333333333333,2.5714285714285716,3.0,3.0,3.0,0,3.7142857142857144,1,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph639,2,1,1,3,1,3,
graph7c.g6-graph640,,,2,2,2,3,3,2,2,7,2,3,3,2,6,3,5,3,2,4,4,3,0.6190476190476191,51.53485588253384,0.4864864864864865,0.8095238095238095,0.6591269841269841,29.0,2.0696771981367728,1,3,3.459844136454026,3.0833333333333335,3.4206349206349205,8.166355423946612,4.708093192727081,100.0,190.0,2,2,1.9999999999999998,1.8333333333333333,2.833333333333333,2.5,2.5714285714285716,2.857142857142857,2.9642857142857144,2.5,0,3.7142857142857144,3,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph640,2,1,1,3,2,3,
graph7c.g6-graph641,,,1,2,1,3,3,2,1,7,1,4,3,2,6,3,6,4,2,4,4,3,0.6666666666666666,73.09116944835169,0.6521739130434783,0.8333333333333334,0.8531746031746031,28.0,2.1087801512897077,1,2,3.4222242350027052,2.8833333333333333,3.347691197691198,8.59141236105693,4.825470951540245,120.0,251.0,1,2,1.65,1.5,2.1666666666666665,1.9166666666666665,3.2857142857142856,3.7142857142857144,3.892857142857143,3.0,0,4.0,3,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph641,2,1,1,3,2,3,
graph7c.g6-graph642,,,2,2,2,3,3,2,2,7,2,3,3,2,6,3,5,3,2,4,4,3,0.6666666666666666,65.63579895396707,0.5454545454545454,0.8333333333333334,0.7785714285714286,28.0,2.381966011250107,1,3,3.451786614678144,3.0,3.4047619047619047,8.595209318121867,4.877249289578097,116.0,236.0,2,2,2.1666666666666665,1.8333333333333333,3.1666666666666665,2.5,2.2857142857142856,2.857142857142857,2.9642857142857144,2.5,0,4.0,2,2,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph642,2,1,1,2,2,3,
graph7c.g6-graph643,,,1,2,1,3,3,2,1,7,1,4,3,2,6,3,6,4,2,4,4,3,0.7142857142857143,95.36628313006035,0.7222222222222222,0.8571428571428571,0.9071428571428571,27.0,2.3819660112501087,1,2,3.411570848829945,2.833333333333333,3.326984126984127,9.001325469809172,4.982410791234176,138.0,308.0,1,2,2.0,1.8333333333333333,2.8333333333333335,2.5,2.5714285714285716,2.857142857142857,2.9642857142857144,3.0,0,4.285714285714286,2,2,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,graph7c.g6-graph643,2,1,1,2,2,3,
graph7c.g6-graph644,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,3,4,4,3,0.6666666666666666,77.78932681420204,0.7021276595744681,0.8333333333333334,0.8952380952380953,28.0,1.8357520615397924,1,1,3.3816488705166425,2.8000000000000003,3.2714285714285714,8.603059304270579,4.7746158856791245,122.0,260.0,2,2,2.6666666666666665,2.1666666666666665,4.666666666666667,3.166666666666667,1.8571428571428572,2.2857142857142856,2.4642857142857144,3.0,0,4.0,1,4,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,graph7c.g6-graph644,2,1,1,3,2,4,
graph7c.g6-graph645,,,2,2,2,3,4,2,2,7,2,4,3,2,6,3,5,4,2,4,4,3,0.6666666666666666,69.27564791706665,0.6,0.8333333333333334,0.8174603174603174,28.0,2.585786437626931,1,2,3.4319560929197115,2.9000000000000004,3.365873015873016,8.598455404439173,4.846152644888551,118.0,244.0,2,2,2.333333333333333,1.9166666666666665,3.666666666666667,2.6666666666666665,2.142857142857143,2.7142857142857144,2.892857142857143,3.0,0,4.0,3,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph645,2,1,1,3,2,4,
graph7c.g6-graph646,,,1,2,1,3,4,2,1,7,1,4,3,2,6,3,6,4,3,4,4,3,0.7142857142857143,95.79827736477958,0.7222222222222222,0.8571428571428571,0.9071428571428571,27.0,2.6972243622680065,1,1,3.40402267717468,2.8,3.312121212121212,9.005785832952238,4.974537675343447,138.0,309.0,1,2,2.0833333333333335,1.75,3.0,2.333333333333333,2.4285714285714284,3.0,3.0,3.0,0,4.285714285714286,3,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,graph7c.g6-graph646,2,1,1,3,2,4,
graph7c.g6-graph647,,,2,2,2,3,3,2,2,7,2,3,3,2,6,2,4,3,2,4,4,3,0.5714285714285714,41.1617595745157,0.3870967741935484,0.7857142857142857,0.45634920634920634,30.0,1.8110989406832674,1,3,3.439157588755425,3.0,3.380952380952381,7.73668665136369,4.498496981356184,86.0,152.0,2,2,2.6666666666666665,2.1666666666666665,4.666666666666667,3.166666666666667,1.8571428571428572,2.2857142857142856,2.4642857142857144,2.5,0,3.4285714285714284,1,4,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph647,2,1,1,3,2,3,
graph7c.g6-graph648,,,2,2,2,3,3,2,2,7,2,3,3,2,6,3,4,3,2,4,4,3,0.5714285714285714,39.394030650616756,0.4,0.7857142857142857,0.4722222222222222,30.0,2.0681483474218654,1,3,3.47606774342517,3.1666666666666665,3.452380952380952,7.722055999668145,4.547319146188091,84.0,146.0,2,2,2.5,2.333333333333333,4.0,3.5,1.8571428571428572,2.0,2.0,2.5,0,3.4285714285714284,4,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph648,2,1,1,3,2,3,
graph7c.g6-graph649,,,2,3,3,3,4,2,2,7,2,4,3,3,6,3,4,3,2,4,4,3,0.5714285714285714,39.718278083254404,0.4,0.7857142857142857,0.45238095238095244,30.0,2.5857864376269046,1,3,3.4820508075688776,3.25,3.464285714285714,7.7101006532948,4.553191881226773,84.0,147.0,2,2,2.5,2.5,4.0,4.0,1.8571428571428572,1.8571428571428572,1.9642857142857142,2.5,0,3.4285714285714284,4,3,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph649,4,1,1,3,2,4,
graph7c.g6-graph650,,,2,2,2,3,4,2,2,7,2,4,3,2,6,3,5,3,2,4,4,3,0.6190476190476191,51.24628339569883,0.4864864864864865,0.8095238095238095,0.6587301587301587,29.0,2.5857864376269073,1,3,3.4579441149079497,3.0,3.4166666666666665,8.17058800526835,4.706411482844412,100.0,190.0,2,2,2.333333333333333,1.8333333333333333,3.666666666666667,2.5,2.142857142857143,2.857142857142857,2.9642857142857144,2.5,0,3.7142857142857144,3,1,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph650,2,1,1,3,2,4,
graph7c.g6-graph651,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,4,4,2,4,4,3,0.5714285714285714,44.65111444718506,0.46875,0.7857142857142857,0.40476190476190477,30.0,1.6972243622680077,1,3,3.414213562373095,3.0,3.333333333333333,7.727406610312546,4.461420286601642,88.0,160.0,2,2,3.0,2.6666666666666665,5.5,4.5,1.4285714285714286,1.7142857142857142,1.8928571428571428,2.5,0,3.4285714285714284,2,5,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph651,2,1,1,3,2,4,
graph7c.g6-graph652,,,2,2,2,3,4,2,2,7,2,3,3,2,6,2,4,3,2,4,4,3,0.5714285714285714,41.38381114150664,0.3870967741935484,0.7857142857142857,0.42063492063492064,30.0,1.8013087564840033,1,3,3.4451406528991324,3.0833333333333335,3.392857142857143,7.724731304990345,4.504369716394867,86.0,153.0,2,2,2.333333333333333,2.1666666666666665,3.666666666666667,3.1666666666666665,2.142857142857143,2.2857142857142856,2.4642857142857144,2.5,0,3.4285714285714284,1,4,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph652,2,1,1,3,2,4,
graph7c.g6-graph653,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6190476190476191,55.72316284898898,0.5526315789473685,0.8095238095238095,0.6023809523809524,29.0,1.8174805812895571,1,3,3.4370831311232504,3.0,3.376984126984127,8.153585199165601,4.673525813245883,102.0,199.0,2,2,2.1999999999999997,1.8666666666666665,3.416666666666667,2.5833333333333335,2.4285714285714284,2.857142857142857,3.142857142857143,2.5,0,3.7142857142857144,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph653,2,1,1,3,2,4,
graph7c.g6-graph654,,,2,2,2,3,4,2,2,7,2,3,3,3,6,3,4,3,2,4,4,3,0.5714285714285714,39.18622856506038,0.3,0.7857142857142857,0.3174603174603175,30.0,2.324869129433357,1,3,3.4820508075688776,3.25,3.464285714285714,7.7101006532948,4.553191881226773,84.0,147.0,2,2,2.333333333333333,2.333333333333333,3.5,3.5,2.0,2.0,2.0,2.5,0,3.4285714285714284,4,3,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph654,2,1,1,3,2,4,
graph7c.g6-graph655,,,2,2,2,3,4,2,2,7,2,3,3,2,6,3,5,3,2,4,4,3,0.6190476190476191,51.84318644973976,0.4864864864864865,0.8095238095238095,0.6325396825396826,29.0,2.332548434323714,1,3,3.463927179051657,3.0833333333333335,3.4285714285714284,8.158632658895007,4.712284217883094,100.0,191.0,2,2,1.9999999999999998,1.8333333333333333,2.833333333333333,2.5,2.5714285714285716,2.857142857142857,2.9642857142857144,2.5,0,3.7142857142857144,3,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph655,2,1,1,3,2,4,
graph7c.g6-graph656,,,2,2,2,3,4,2,2,7,2,4,3,3,6,3,5,4,2,4,4,3,0.6190476190476191,52.65945284342621,0.4864864864864865,0.8095238095238095,0.5095238095238096,29.0,2.5857864376269055,1,3,3.4699102431953643,3.1666666666666665,3.4404761904761902,8.146677312521662,4.718156952921777,100.0,192.0,2,2,1.9166666666666665,1.8333333333333333,2.6666666666666665,2.5,2.7142857142857144,2.857142857142857,2.9642857142857144,2.5,0,3.7142857142857144,3,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph656,2,1,1,3,2,4,
graph7c.g6-graph657,,,1,2,1,3,4,2,1,7,1,4,3,2,6,3,6,4,2,4,4,3,0.6666666666666666,69.27564791706645,0.6,0.8333333333333334,0.8119047619047619,28.0,2.58578643762691,1,3,3.4426016400980095,3.0,3.3873015873015873,8.588098845937939,4.857649185144022,118.0,244.0,1,2,2.0833333333333335,1.8333333333333333,3.0,2.5,2.4285714285714284,2.857142857142857,2.9642857142857144,2.5,0,4.0,2,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph657,2,1,1,3,2,4,
graph7c.g6-graph658,,,2,2,2,3,4,2,2,7,2,3,3,2,6,3,5,3,2,4,4,3,0.6666666666666666,65.93577257788634,0.5454545454545454,0.8333333333333334,0.773015873015873,28.0,2.5394951299812383,1,3,3.454573019178186,3.0500000000000003,3.41031746031746,8.590051222146977,4.8803637795215415,116.0,237.0,2,2,2.0,1.8333333333333333,2.8333333333333335,2.5,2.5714285714285716,2.857142857142857,2.9642857142857144,2.5,0,4.0,2,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph658,2,1,1,3,2,4,
graph7c.g6-graph659,,,2,2,2,3,4,2,2,7,2,4,3,2,6,3,5,4,2,4,4,3,0.6666666666666666,70.82042644565293,0.6,0.8333333333333334,0.6976190476190477,28.0,2.3403209584817737,1,2,3.4420221996610496,2.9833333333333334,3.3857142857142857,8.578777293014223,4.856216405083247,118.0,246.0,2,2,2.1666666666666665,1.9166666666666665,3.333333333333334,2.6666666666666665,2.4285714285714284,2.7142857142857144,2.892857142857143,3.0,0,4.0,3,3,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph659,2,1,1,3,2,4,
graph7c.g6-graph660,,,2,2,2,3,4,2,2,7,2,4,3,2,6,3,5,4,2,4,4,3,0.6666666666666666,66.67139385825848,0.5454545454545454,0.8333333333333334,0.6833333333333333,28.0,2.585786437626908,1,3,3.458656061775817,3.0500000000000003,3.418253968253968,8.582328457095372,4.884554804677554,116.0,238.0,2,2,2.0,1.8333333333333333,2.8333333333333335,2.5,2.5714285714285716,2.857142857142857,2.9642857142857144,2.5,0,4.0,2,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph660,2,1,1,3,2,4,
graph7c.g6-graph661,,,1,2,1,3,4,2,1,7,1,4,3,2,6,3,6,4,2,4,4,3,0.7142857142857143,91.93652519808855,0.6792452830188679,0.8571428571428571,0.8619047619047618,27.0,2.6072437528048953,1,2,3.4288933800112384,2.9,3.3604617604617606,8.993110398358079,5.01055068925503,136.0,302.0,1,2,1.6833333333333331,1.4999999999999998,2.25,1.9166666666666665,3.2857142857142856,3.7142857142857144,3.892857142857143,3.0,0,4.285714285714286,2,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph661,2,1,1,3,2,4,
graph7c.g6-graph662,,,1,2,1,3,4,2,1,7,1,5,3,2,6,3,6,5,3,4,4,3,0.7619047619047619,124.6131478537192,0.7741935483870968,0.8809523809523809,0.9238095238095237,26.0,2.6972243622680105,1,1,3.4116321170470947,2.8333333333333335,3.327272727272727,9.380887748580452,5.150510592142929,156.0,371.0,1,2,1.7999999999999998,1.5499999999999998,2.5,2.0,3.142857142857143,3.5714285714285716,3.7857142857142856,3.0,0,4.571428571428571,2,2,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,graph7c.g6-graph662,2,1,1,2,2,4,
graph7c.g6-graph663,,,2,2,2,3,4,3,2,7,2,3,3,2,6,1,5,3,2,4,4,3,0.6190476190476191,61.89815099514269,0.6,0.8015873015873017,0.6666666666666667,30.0,0.948625758268964,1,2,3.3416407864998736,3.0,3.2222222222222223,8.159838589806117,4.570008748543386,106.0,213.0,2,2,2.6666666666666665,2.4166666666666665,4.5,3.8333333333333335,1.7142857142857142,2.0,2.2142857142857144,3.0,1,3.7142857142857144,1,1,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,graph7c.g6-graph663,2,1,1,3,3,4,
graph7c.g6-graph664,,,1,2,1,3,4,2,1,7,1,4,3,2,6,1,6,4,3,4,4,3,0.6666666666666666,87.34025689949615,0.7346938775510204,0.8333333333333334,0.738095238095238,28.0,1.0000000000000002,1,1,3.3017462482265603,2.8,3.1564213564213564,8.58591621946197,4.691933777360771,126.0,276.0,1,2,2.083333333333333,1.7833333333333332,3.1666666666666665,2.4166666666666665,2.5714285714285716,3.0,3.2142857142857144,3.0,1,4.0,1,1,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,graph7c.g6-graph664,2,1,1,3,3,4,
graph7c.g6-graph665,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6190476190476191,56.99484276518096,0.5384615384615384,0.8095238095238095,0.6857142857142858,29.0,1.8013087564840047,1,2,3.403964105050873,2.8833333333333333,3.315079365079365,8.181275515727798,4.630327453630764,104.0,204.0,2,2,1.9,1.7333333333333332,2.833333333333333,2.333333333333333,3.0,3.142857142857143,3.4285714285714284,3.0,0,3.7142857142857144,1,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph665,2,1,1,3,2,4,
graph7c.g6-graph666,,,2,2,2,3,4,3,2,7,2,4,3,2,7,1,5,4,2,4,4,3,0.6190476190476191,65.8555335136985,0.6585365853658537,0.8015873015873017,0.6880952380952381,30.0,0.9429717256965789,1,2,3.324403540936619,2.8000000000000003,3.188095238095238,8.157955337969995,4.541065174278977,108.0,221.0,2,2,2.1666666666666665,1.9166666666666665,3.3333333333333335,2.6666666666666665,2.4285714285714284,2.7142857142857144,2.892857142857143,3.0,1,3.7142857142857144,1,2,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,graph7c.g6-graph666,2,1,1,3,2,4,
graph7c.g6-graph667,,,2,2,2,3,4,2,2,7,2,3,3,2,6,2,5,3,2,4,4,3,0.6190476190476191,56.209403987117625,0.5384615384615384,0.8095238095238095,0.7968253968253969,29.0,1.835752061539792,1,2,3.397981040907166,2.8000000000000003,3.303174603174603,8.193230862101142,4.624454718592082,104.0,203.0,2,2,2.2333333333333334,1.7333333333333332,3.5,2.333333333333333,2.4285714285714284,3.142857142857143,3.4285714285714284,3.0,0,3.7142857142857144,1,2,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph7c.g6-graph667,2,1,1,3,2,4,
graph7c.g6-graph668,,,2,2,2,3,4,3,2,7,2,4,3,2,7,2,5,4,2,4,4,3,0.6190476190476191,61.62247731548878,0.6,0.8015873015873017,0.6452380952380953,30.0,1.5505102572168232,1,2,3.3812030997200972,2.8000000000000003,3.2714285714285714,8.168505290946786,4.595760074149566,106.0,213.0,2,2,2.333333333333333,1.9999999999999998,3.8333333333333335,2.8333333333333335,2.2857142857142856,2.5714285714285716,2.7857142857142856,3.0,0,3.7142857142857144,2,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph668,2,1,1,3,2,4,
graph7c.g6-graph669,,,2,2,2,3,4,2,2,7,2,3,3,2,6,2,5,3,2,4,4,3,0.6190476190476191,54.00625263259265,0.47368421052631576,0.8095238095238095,0.5753968253968254,29.0,1.877171796263829,1,3,3.4261507087968357,3.0,3.357142857142857,8.174349656551433,4.663462053051187,102.0,197.0,2,2,2.083333333333333,1.8666666666666665,3.0,2.583333333333333,2.4285714285714284,2.857142857142857,3.142857142857143,2.5,0,3.7142857142857144,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph669,2,1,1,3,2,4,
graph7c.g6-graph670,,,1,2,1,3,4,2,1,7,1,4,3,2,6,2,6,4,2,4,4,3,0.6666666666666666,76.06128950323205,0.6382978723404256,0.8333333333333334,0.8531746031746031,28.0,1.8929036232745227,1,2,3.3837224449775793,2.8,3.277849927849928,8.608159746966741,4.778081566769114,122.0,258.0,1,2,1.7666666666666666,1.5166666666666666,2.4166666666666665,1.9499999999999997,3.142857142857143,3.7142857142857144,4.035714285714286,3.0,0,4.0,1,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,graph7c.g6-graph670,2,1,1,3,2,4,
graph7c.g6-graph671,,,2,2,2,3,4,2,2,7,2,3,3,2,6,2,5,3,2,4,4,3,0.6666666666666666,69.3009268718201,0.5333333333333333,0.8333333333333334,0.6190476190476192,28.0,2.0000000000000027,1,3,3.4213099140335075,3.0,3.349206349206349,8.596567131635966,4.836809175058216,118.0,244.0,2,2,2.5,2.1666666666666665,4.0,3.166666666666667,1.8571428571428572,2.2857142857142856,2.4642857142857144,2.5,0,4.0,1,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,graph7c.g6-graph671,2,1,1,2,2,4,
graph7c.g6-graph672,,,1,2,1,3,4,2,1,7,1,4,3,2,6,2,6,4,3,4,4,3,0.7142857142857143,99.92086641178776,0.7090909090909091,0.8571428571428571,0.895238095238095,27.0,2.000000000000001,1,1,3.3770100977117448,2.833333333333333,3.2666666666666666,9.009551735368008,4.939817606289159,140.0,316.0,1,2,2.333333333333333,2.1666666666666665,3.666666666666667,3.166666666666667,2.142857142857143,2.2857142857142856,2.4642857142857144,3.0,0,4.285714285714286,1,2,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,graph7c.g6-graph672,2,1,1,2,2,4,
graph7c.g6-graph673,,,2,2,2,3,4,3,2,7,2,5,3,2,7,2,5,5,3,4,4,3,0.6666666666666666,84.06706553529796,0.75,0.8253968253968255,0.9142857142857143,29.0,1.5505102572168237,1,1,3.359338255067268,2.8000000000000003,3.231746031746032,8.588971587681465,4.742557821471269,124.0,270.0,2,2,2.5,2.0,4.333333333333333,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.0,0,4.0,2,4,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,graph7c.g6-graph673,2,1,1,3,2,4,
graph7c.g6-graph674,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6666666666666666,74.32289509156624,0.6521739130434783,0.8333333333333334,0.85,28.0,1.8180566639476072,1,2,3.405562434872706,2.9000000000000004,3.318253968253968,8.592090452901665,4.809903555524683,120.0,253.0,2,2,2.1166666666666667,1.8666666666666665,3.2500000000000004,2.583333333333333,2.5714285714285716,2.857142857142857,3.142857142857143,3.0,0,4.0,1,3,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph674,2,1,1,3,2,4,
graph7c.g6-graph675,,,2,2,2,3,4,2,2,7,2,4,3,2,6,2,5,4,2,4,4,3,0.6666666666666666,75.37471625317185,0.6521739130434783,0.8333333333333334,0.6666666666666667,28.0,1.8771717962638281,1,2,3.41241181460149,2.9000000000000004,3.33015873015873,8.579048760567439,4.815776290563366,120.0,254.0,2,2,2.1166666666666667,1.8666666666666665,3.2500000000000004,2.583333333333333,2.5714285714285716,2.857142857142857,3.142857142857143,3.0,0,4.0,1,3,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,graph7c.g6-graph675,2,1,1,3,2,4,
graph7c.g6-graph676,,,1,2,1,3,4,2,1,7,1,5,3,2,6,2,6,5,3,4,4,3,0.7142857142857143,102.92752616932597,0.7636363636363637,0.8571428571428571,0.9198412698412698,27.0,1.8929036232745253,1,1,3.3796700364885233,2.8,3.27005772005772,8.995132342385492,4.9414030759230245,140.0,319.0,1,2,1.7999999999999998,1.5166666666666666,2.5,1.95,3.142857142857143,3.7142857142857144,4.035714285714286,3.0,0,4.285714285714286,1,1,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,graph7c.g6-graph676,2,1,1,3,2,4,
graph7c.g6-graph677,,,2,2,2,3,4,3,2,7,2,5,3,2,7,1,5,5,3,4,4,3,0.6666666666666666,91.14222139523291,0.7959183673469388,0.8253968253968255,0.7571428571428571,29.0,0.9429717256965793,1,1,3.316237455741357,2.8000000000000003,3.172222222222222,8.552338250036218,4.699608391678045,126.0,280.0,2,2,2.5,2.0,4.333333333333333,2.8333333333333335,2.142857142857143,2.5714285714285716,2.7857142857142856,3.0,1,4.0,1,4,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,graph7c.g6-graph677,2,1,1,3,2,4,
graph7c.g6-graph678,,,2,2,2,3,4,3,2,7,2,4,3,2,6,1,5,4,2,4,4,3,0.6666666666666666,86.43168398080144,0.75,0.8253968253968255,0.7285714285714285,29.0,0.9486257582689634,1,2,3.3360679774997894,2.9000000000000004,3.2111111111111112,8.549092163718912,4.730705036367591,124.0,272.0,2,2,2.4166666666666665,2.25,3.8333333333333335,3.3333333333333335,2.0,2.142857142857143,2.25,3.0,1,4.0,1,3,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,graph7c.g6-graph678,2,1,1,3,3,4,
graph7c.g6-graph679,,,1,2,1,3,4,2,1,7,1,5,3,2,6,1,6,5,3,4,4,3,0.7142857142857143,118.37307758722004,0.8421052631578947,0.8571428571428571,0.7833333333333334,27.0,1.0000000000000007,1,1,3.305859924932766,2.8,3.1645021645021645,8.95744328477751,4.863637336826708,144.0,339.0,1,2,2.1666666666666665,1.7833333333333332,3.333333333333334,2.4166666666666665,2.4285714285714284,3.0,3.2142857142857144,3.0,1,4.285714285714286,1,1,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,graph7c.g6-graph679,2,1,1,3,3,4,
